source,group,env_version,map_name,difficulty,episode,algorithm,seed,solved,failure_reason,height,width,num_boxes,total_reward,steps,runtime_ms,nodes_expanded,deadlocks_pruned,dead_squares
custom,custom_core,custom_env,map_01,Easy-1box,0,bfs,,True,,3,12,1,10.2,8,96.4088,4,0,1
custom,custom_core,custom_env,map_01,Easy-1box,0,greedy,,True,,3,12,1,10.2,8,91.445,4,0,1
custom,custom_core,custom_env,map_01,Easy-1box,0,astar,,True,,3,12,1,10.2,8,84.1799,4,0,1
custom,custom_core,custom_env,map_01,Easy-1box,0,greedy,,True,,3,12,1,10.2,8,81.8341,4,0,1
custom,custom_core,custom_env,map_01,Easy-1box,0,greedy,,True,,3,12,1,10.2,8,106.0326,4,0,1
custom,custom_core,custom_env,map_01,Easy-1box,0,astar,,True,,3,12,1,10.2,8,143.0275,4,0,1
custom,custom_core,custom_env,map_01,Easy-1box,0,greedy,,True,,3,12,1,10.2,8,100.311,4,0,1
custom,custom_core,custom_env,map_01,Easy-1box,0,bfs,,True,,3,12,1,10.2,8,101.3515,4,0,1
custom,custom_core,custom_env,map_01,Easy-1box,0,greedy,,True,,3,12,1,10.2,8,90.1937,4,0,1
custom,custom_core,custom_env,map_01,Easy-1box,0,astar,,True,,3,12,1,10.2,8,98.4886,4,0,1
custom,custom_core,custom_env,map_01,Easy-1box,0,greedy,,True,,3,12,1,10.2,8,70.0572,4,0,1
custom,custom_core,custom_env,map_01,Easy-1box,0,astar,,True,,3,12,1,10.2,8,99.1755,4,0,1
custom,custom_core,custom_env,map_01,Easy-1box,0,bfs,,True,,3,12,1,10.2,8,89.8571,4,0,1
custom,custom_core,custom_env,map_01,Easy-1box,0,bfs,,True,,3,12,1,10.2,8,93.7691,4,0,1
custom,custom_core,custom_env,map_01,Easy-1box,0,bfs,,True,,3,12,1,10.2,8,4486.2995,4,0,1
custom,custom_core,custom_env,map_01,Easy-1box,0,greedy,,True,,3,12,1,10.2,8,4649.2691,4,0,1
custom,custom_core,custom_env,map_01,Easy-1box,0,astar,,True,,3,12,1,10.2,8,4900.6853,4,0,1
custom,custom_core,custom_env,map_01,Easy-1box,0,bfs,,True,,3,12,1,10.2,8,525.9171,4,0,1
custom,custom_core,custom_env,map_01,Easy-1box,0,greedy,,True,,3,12,1,10.2,8,477.1934,4,0,1
custom,custom_core,custom_env,map_01,Easy-1box,0,astar,,True,,3,12,1,10.2,8,640.9509,4,0,1
custom,custom_core,custom_env,map_01,Easy-1box,0,bfs,,True,,3,12,1,10.2,8,4363.6539,4,0,1
custom,custom_core,custom_env,map_01,Easy-1box,0,greedy,,True,,3,12,1,10.2,8,4301.7619,4,0,1
custom,custom_core,custom_env,map_01,Easy-1box,0,astar,,True,,3,12,1,10.2,8,4402.0889,4,0,1
custom,custom_core,custom_env,map_01,Easy-1box,0,bfs,,True,,3,12,1,10.2,8,104.7015,4,0,1
custom,custom_core,custom_env,map_01,Easy-1box,0,greedy,,True,,3,12,1,10.2,8,90.234,4,0,1
custom,custom_core,custom_env,map_01,Easy-1box,0,astar,,True,,3,12,1,10.2,8,87.1897,4,0,1
custom,custom_core,custom_env,map_01,Easy-1box,0,bfs,,True,,3,12,1,10.2,8,92.4292,4,0,1
custom,custom_core,custom_env,map_01,Easy-1box,0,greedy,,True,,3,12,1,10.2,8,76.889,4,0,1
custom,custom_core,custom_env,map_01,Easy-1box,0,astar,,True,,3,12,1,10.2,8,93.1005,4,0,1
custom,custom_core,custom_env,map_01,Easy-1box,0,bfs,,True,,3,12,1,10.2,8,71.0144,4,0,1
custom,custom_core,custom_env,map_01,Easy-1box,0,greedy,,True,,3,12,1,10.2,8,75.9835,4,0,1
custom,custom_core,custom_env,map_01,Easy-1box,0,astar,,True,,3,12,1,10.2,8,61.6035,4,0,1
custom,custom_core,custom_env,map_01,Easy-1box,0,bfs,,True,,3,12,1,10.2,8,86.1423,4,0,1
custom,custom_core,custom_env,map_01,Easy-1box,0,greedy,,True,,3,12,1,10.2,8,87.2724,4,0,1
custom,custom_core,custom_env,map_01,Easy-1box,0,astar,,True,,3,12,1,10.2,8,79.7091,4,0,1
