source,group,env_version,map_name,difficulty,episode,algorithm,seed,solved,failure_reason,height,width,num_boxes,total_reward,steps,runtime_ms,nodes_expanded,deadlocks_pruned,dead_squares
custom,custom_core,custom_env,map_09,Hard-3box,0,bfs,,True,,7,15,3,10.5,25,6798.9137,20930,6452,10
custom,custom_core,custom_env,map_09,Hard-3box,0,greedy,,True,,7,15,3,9.7,33,469.7273,185,308,10
custom,custom_core,custom_env,map_09,Hard-3box,0,astar,,True,,7,15,3,7.3,57,961.5695,254,159,10
custom,custom_core,custom_env,map_09,Hard-3box,0,greedy,,True,,7,15,3,9.7,33,440.4185,185,308,10
custom,custom_core,custom_env,map_09,Hard-3box,0,greedy,,True,,7,15,3,9.7,33,500.926,185,308,10
custom,custom_core,custom_env,map_09,Hard-3box,0,astar,,True,,7,15,3,7.3,57,872.2851,254,159,10
custom,custom_core,custom_env,map_09,Hard-3box,0,greedy,,True,,7,15,3,9.7,33,1270.5901,185,308,10
custom,custom_core,custom_env,map_09,Hard-3box,0,bfs,,True,,7,15,3,10.5,25,11134.4938,20930,6452,10
custom,custom_core,custom_env,map_09,Hard-3box,0,greedy,,True,,7,15,3,9.7,33,1268.0089,185,308,10
custom,custom_core,custom_env,map_09,Hard-3box,0,astar,,True,,7,15,3,7.3,57,2184.7057,254,159,10
custom,custom_core,custom_env,map_09,Hard-3box,0,greedy,,True,,7,15,3,9.7,33,466.4438,185,308,10
custom,custom_core,custom_env,map_09,Hard-3box,0,astar,,True,,7,15,3,7.3,57,791.8835,254,159,10
custom,custom_core,custom_env,map_09,Hard-3box,0,bfs,,True,,7,15,3,10.5,25,11135.6928,20930,6452,10
custom,custom_core,custom_env,map_09,Hard-3box,0,bfs,,True,,7,15,3,10.5,25,33073.663,20930,6452,10
custom,custom_core,custom_env,map_09,Hard-3box,0,greedy,,True,,7,15,3,9.7,33,21634.8519,185,308,10
custom,custom_core,custom_env,map_09,Hard-3box,0,astar,,True,,7,15,3,7.3,57,42599.5905,254,159,10
custom,custom_core,custom_env,map_09,Hard-3box,0,bfs,,True,,7,15,3,10.5,25,10554.1232,20930,6452,10
custom,custom_core,custom_env,map_09,Hard-3box,0,greedy,,True,,7,15,3,9.7,33,1267.5333,185,308,10
custom,custom_core,custom_env,map_09,Hard-3box,0,astar,,True,,7,15,3,7.3,57,2127.744,254,159,10
custom,custom_core,custom_env,map_09,Hard-3box,0,bfs,,True,,7,15,3,10.5,25,15993.4587,20930,6452,10
custom,custom_core,custom_env,map_09,Hard-3box,0,greedy,,True,,7,15,3,9.7,33,18503.0882,185,308,10
custom,custom_core,custom_env,map_09,Hard-3box,0,astar,,True,,7,15,3,7.3,57,32258.9636,254,159,10
custom,custom_core,custom_env,map_09,Hard-3box,0,bfs,,True,,7,15,3,10.5,25,4174.9115,20930,6452,10
custom,custom_core,custom_env,map_09,Hard-3box,0,greedy,,True,,7,15,3,9.7,33,492.8143,185,308,10
custom,custom_core,custom_env,map_09,Hard-3box,0,astar,,True,,7,15,3,7.3,57,755.1186,254,159,10
custom,custom_core,custom_env,map_09,Hard-3box,0,bfs,,True,,7,15,3,10.5,25,4111.3181,20930,6452,10
custom,custom_core,custom_env,map_09,Hard-3box,0,greedy,,True,,7,15,3,9.7,33,507.2703,185,308,10
custom,custom_core,custom_env,map_09,Hard-3box,0,astar,,True,,7,15,3,7.3,57,528.4264,254,159,10
custom,custom_core,custom_env,map_09,Hard-3box,0,bfs,,True,,7,15,3,10.5,25,12447.5963,20930,6452,10
custom,custom_core,custom_env,map_09,Hard-3box,0,greedy,,True,,7,15,3,7.3,57,2238.4715,12,6,10
custom,custom_core,custom_env,map_09,Hard-3box,0,astar,,True,,7,15,3,10.5,25,1310.8852,254,159,10
custom,custom_core,custom_env,map_09,Hard-3box,0,bfs,,True,,7,15,3,10.5,25,11471.133,20930,6452,10
custom,custom_core,custom_env,map_09,Hard-3box,0,greedy,,True,,7,15,3,7.3,57,1773.1078,12,6,10
custom,custom_core,custom_env,map_09,Hard-3box,0,astar,,True,,7,15,3,10.5,25,976.3205,254,159,10
