source,group,env_version,map_name,difficulty,episode,algorithm,seed,solved,failure_reason,height,width,num_boxes,total_reward,steps,runtime_ms,nodes_expanded,deadlocks_pruned,dead_squares
custom,curriculum,custom_env,curr_05,Medium-2box,0,bfs,,True,,7,9,2,8.7,33,690.3446,65,41,10
custom,curriculum,custom_env,curr_05,Medium-2box,0,astar,,True,,7,9,2,10.1,19,630.3232,36,20,10
custom,curriculum,custom_env,curr_05,Medium-2box,0,greedy,,True,,7,9,2,9.3,27,1035.2962,8,6,10
custom,curriculum,custom_env,curr_05,Medium-2box,0,bfs,,True,,7,9,2,8.7,33,624.7528,65,41,10
custom,curriculum,custom_env,curr_05,Medium-2box,0,astar,,True,,7,9,2,10.1,19,487.4096,36,20,10
custom,curriculum,custom_env,curr_05,Medium-2box,0,greedy,,True,,7,9,2,9.3,27,579.9646,8,6,10
custom,curriculum,custom_env,curr_05,Medium-2box,0,bfs,,True,,7,9,2,8.7,33,23276.3481,65,41,10
custom,curriculum,custom_env,curr_05,Medium-2box,0,astar,,True,,7,9,2,10.1,19,11292.1944,36,20,10
custom,curriculum,custom_env,curr_05,Medium-2box,0,greedy,,True,,7,9,2,9.3,27,15879.5357,8,6,10
